text,label,label_id,outlet,label_source,outlet_group,word_count,char_count,has_question,has_colon,has_exclaim,caps_word_ratio,avg_word_len,form_score,m_reveal,m_authority,m_cata,m_withhold,m_vague,m_emo,m_list,m_addr,m_q,m_colon,split
"Атаки ""Шахедами"" стають небезпечнішими: армія рф змінила тактику ударів по українських містах",neutral,0,politeka.net,llm,znaj_holding,12,93,0,1,0,0.0,6.583,1,0,0,0,0,0,0,0,0,0,1,train
"Після ранкової атаки у Києві знайшли уламки російської ракети ""Циркон""",neutral,0,pravda.com.ua,llm,quality,10,70,0,0,0,0.0,5.9,0,0,0,0,0,0,0,0,0,0,0,train
Зеленський збирав Ставку: говорили про посилення в Бахмуті й про кордон,neutral,0,pravda.com.ua,llm,quality,11,71,0,1,0,0.0,5.455,1,0,0,0,0,0,0,0,0,0,1,train
Відому українську співачку збили на пішохідному переході,clickbait,1,ukr.media,llm,ukrmedia,7,56,0,0,0,0.0,7.143,0,0,0,0,0,0,0,0,0,0,0,train
Рахунки за доставку газу: на скільки зміняться тарифи у 2026 році,clickbait,1,znaj.ua,llm,znaj_holding,11,65,0,1,0,0.0,4.909,1,0,0,0,0,0,0,0,0,0,1,train
Начальник Генштабу: ЗСУ завершили перехід на корпусну структуру,neutral,0,pravda.com.ua,llm,quality,8,63,0,1,0,0.125,6.875,0,0,0,0,0,0,0,0,0,0,0,train
"Епіфаній звернувся до братії Лаври: Всі, хто відкине владу Москви, продовжать служіння",neutral,0,pravda.com.ua,llm,quality,12,86,0,1,0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,train
"Назвіть свій знак Зодіаку, а ми скажемо, яка ви відьма — захисниця, гармонізатор чи суддя",clickbait,1,ukr.media,llm,ukrmedia,14,89,0,0,0,0.0,5.071,0,0,0,0,0,0,0,0,0,0,0,train
"Як кішка відчуває, що ви нездужаєте: розгадуємо таємниці котячого сприйняття і його дивовижний нюх",clickbait,1,ukr.media,llm,ukrmedia,14,98,0,1,0,0.0,5.929,3,0,0,0,1,0,0,0,0,1,1,train
"Це обов'язково потрібно зробити на дачі у жовтні, якщо вересень був спекотним: лише одне завдання",clickbait,1,znaj.ua,llm,znaj_holding,15,97,0,1,0,0.0,5.4,1,0,0,0,0,0,0,0,0,0,1,train
"Фіцо заявив, що третина учасників протестів проти його уряду – українці",neutral,0,pravda.com.ua,llm,quality,10,71,0,0,0,0.0,5.9,1,1,0,0,0,0,0,0,0,0,0,train
"Зеленський про атаку росіян на Різдво: Понад 70 ракет по енергетиці, більше 50 збили",neutral,0,pravda.com.ua,llm,quality,14,84,0,1,0,0.0,4.929,1,0,0,0,0,0,0,1,0,0,0,train
Росія опинилася у стані морально-етичного дефолту,neutral,0,espreso.tv,llm,quality,6,49,0,0,0,0.0,7.333,0,0,0,0,0,0,0,0,0,0,0,train
Багато хто й досі неправильно використовує нижню полицю в холодильнику: що там насправді зберігати?,clickbait,1,ukr.media,llm,ukrmedia,14,99,1,1,0,0.0,6.0,1,0,0,0,0,0,0,0,0,0,1,train
"Помилки при чищенні акваріума, які можуть за добу перетворити його на смертельну пастку",clickbait,1,ukr.media,llm,ukrmedia,13,87,0,0,0,0.0,5.692,0,0,0,0,0,0,0,0,0,0,0,train
"""Опік"" морозилки: що це таке і як не допустити втрати якості їжі",clickbait,1,znaj.ua,llm,znaj_holding,12,64,0,1,0,0.0,4.167,1,0,0,0,0,0,0,0,0,0,1,test
$11 мільярдів боргу: хто заробляє на газових схемах Молдови,clickbait,1,politeka.net,llm,znaj_holding,9,59,0,1,0,0.0,5.444,2,0,0,0,0,0,0,1,0,0,1,train
"У якому разі не можна пити каву, що охолола: несподівана небезпека",clickbait,1,ukr.media,llm,ukrmedia,11,66,0,1,0,0.0,4.909,3,0,0,0,0,1,1,0,0,0,1,train
"Росію на переговори треба не запрошувати, а ставити умови для їхнього продовження: думка експерта",neutral,0,politeka.net,llm,znaj_holding,14,97,0,1,0,0.0,5.857,2,0,1,0,0,0,0,0,0,0,1,train
Гороскоп на 2 травня 2025 року — що обіцяють астрологи,clickbait,1,ukr.media,llm,ukrmedia,9,54,0,0,0,0.0,4.889,3,0,1,0,0,1,0,1,0,0,0,train
"Елітні татусі із синами ""раптово"" стали інвалідами: викрито схему ""ухилення"" від ТЦК",neutral,0,znaj.ua,llm,znaj_holding,12,84,0,1,0,0.0833,5.667,1,0,0,0,0,0,0,0,0,0,1,train
"Не знаєте, що подарувати? 15 ідей на 8 березня, від яких ваші жінки точно будуть у захваті",clickbait,1,znaj.ua,llm,znaj_holding,17,90,1,0,0,0.0,4.176,2,0,0,0,0,0,0,1,1,0,0,train
NYT: США за останні 3 тижні таємно допомогли 70 суднам пройти Ормузьку протоку,neutral,0,pravda.com.ua,llm,quality,13,78,0,1,0,0.1538,5.0,1,0,0,0,0,0,0,1,0,0,0,val
"""Це найкоротший шлях до багатства"": Секрети мислення, які допоможуть вам розбагатіти",clickbait,1,ukr.media,llm,ukrmedia,11,84,0,1,0,0.0,6.364,3,0,0,0,1,1,0,0,1,0,0,test
Найозлобленіші знаки Зодіаку: хто ніколи не буде щасливий за іншу людину,clickbait,1,politeka.net,llm,znaj_holding,11,72,0,1,0,0.0,5.545,1,0,0,0,0,0,0,0,0,0,1,train
Смуги від купальника: як вирівняти засмагу без шкоди для шкіри,clickbait,1,ukr.media,llm,ukrmedia,10,62,0,1,0,0.0,5.2,1,0,0,0,0,0,0,0,0,0,1,train
Паліса про розподіл новобранців між бригадами: нові рішення подадуть вже на наступну Ставку,neutral,0,pravda.com.ua,llm,quality,13,91,0,1,0,0.0,6.0,1,0,0,0,0,0,0,0,0,0,1,train
"Каменських привітала маму-іменинницю та показала, як вона зараз виглядає",clickbait,1,ukr.media,llm,ukrmedia,9,72,0,0,0,0.0,7.0,1,1,0,0,0,0,0,0,0,0,0,train
"Продовження скандалу у КМДА: кияни вимагають звільнення чиновників, які влаштували бенкет на День жалоби",neutral,0,politeka.net,llm,znaj_holding,14,104,0,1,0,0.0714,6.357,2,0,0,0,0,0,1,0,0,0,1,train
Мера Полтави Мамая засудили до 5 років в'язниці умовно,neutral,0,pravda.com.ua,llm,quality,9,54,0,0,0,0.0,5.111,1,0,0,0,0,0,0,1,0,0,0,train
"Трампа більше не турбує безпека Європи: експерти розповіли, хто може стати новою військовою силою континента",clickbait,1,politeka.net,llm,znaj_holding,15,108,0,1,0,0.0,6.133,3,1,1,0,0,0,0,0,0,0,1,val
Залежність від економії: як переживання через гроші руйнують життя,clickbait,1,ukr.media,llm,ukrmedia,9,66,0,1,0,0.0,6.333,1,0,0,0,0,0,0,0,0,0,1,train
"Врожай томатів порадує, якщо додати це в лунку при посадці",clickbait,1,ukr.media,llm,ukrmedia,10,58,0,0,0,0.0,4.8,0,0,0,0,0,0,0,0,0,0,0,train
"Риба гірчить після смаження: кулінарна хитрість, яка вмить прибере гіркоту зі страви",clickbait,1,ukr.media,llm,ukrmedia,12,84,0,1,0,0.0,5.917,2,0,0,0,0,1,0,0,0,0,1,train
"Що потрібно зробити, якщо автомобільні двірники погано чистять скло",clickbait,1,politeka.net,llm,znaj_holding,9,67,0,0,0,0.0,6.444,2,0,0,1,0,0,0,0,0,1,0,test
"CCО показали, як знищують військових КНДР на Курщині: 50 солдатів за три дні",neutral,0,pravda.com.ua,llm,quality,13,76,0,1,0,0.1538,4.769,2,1,0,0,0,0,0,1,0,0,0,val
"Голова ""слуг"" Києва Вітренко сховався від військових та ветеранів, які офіційно записались до нього на прийом",neutral,0,znaj.ua,llm,znaj_holding,16,109,0,0,0,0.0,5.688,0,0,0,0,0,0,0,0,0,0,0,val
"Навчили пекти ідеальну картоплю в духовці, тепер завжди вдається: лінивий метод",clickbait,1,ukr.media,llm,ukrmedia,11,79,0,1,0,0.0,6.091,1,0,0,0,0,0,0,0,0,0,1,train
"Холод – не вирок: шість процедур, які роблять шкіру доглянутою, як у зірки, навіть узимку",clickbait,1,znaj.ua,llm,znaj_holding,14,89,0,1,0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,1,test
Німеччина купить для України три установки HIMARS,neutral,0,hromadske.ua,llm,quality,7,49,0,0,0,0.1429,6.143,0,0,0,0,0,0,0,0,0,0,0,train
WSJ: росія надавала хуситам супутникові дані для ударів по кораблях у Червоному морі,neutral,0,hromadske.ua,llm,quality,13,84,0,1,0,0.0769,5.462,1,0,0,0,0,0,0,0,0,0,1,val
"""Хвіст махає собакою"": як у ДОТ зірвали тендер на 100 тисяч бронежилетів для ЗСУ",clickbait,1,znaj.ua,llm,znaj_holding,14,80,0,1,0,0.1429,4.571,0,0,0,0,0,0,0,0,0,0,0,train
Журналіст Манчура про звання міст-героїв: Брежнєвський культ побєдобєсія,neutral,0,espreso.tv,llm,quality,8,72,0,1,0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0,train
"В Офісі президента заявили, що Зеленський не розкриє всіх деталей плану перемоги",neutral,0,hromadske.ua,llm,quality,12,80,0,0,0,0.0,5.667,1,1,0,0,0,0,0,0,0,0,0,train
Каллас: ЄС виділив перші 10 млн євро на спецтрибунал для керівництва Росії,neutral,0,pravda.com.ua,llm,quality,12,74,0,1,0,0.0,5.167,1,0,0,0,0,0,0,1,0,0,0,train
"Як ""Кредит-Дніпро"" перетворився на фінансовий центр онлайн-казино",neutral,0,znaj.ua,llm,znaj_holding,7,65,0,0,0,0.0,8.143,1,0,0,0,0,0,0,0,0,1,0,train
Трамп готує ґрунт для третього TACO,clickbait,1,espreso.tv,llm,quality,6,35,0,0,0,0.1667,5.0,0,0,0,0,0,0,0,0,0,0,0,train
"Шкода від мовного закону ""Ківалова-Колесніченка"" була неймовірною і це матиме довгострокові наслідки, - Кремінь",neutral,0,espreso.tv,llm,quality,14,111,0,0,0,0.0,6.786,0,0,0,0,0,0,0,0,0,0,0,test
Запікання у фользі загрожує здоров'ю: що насправді потрапляє до їжі,clickbait,1,znaj.ua,llm,znaj_holding,10,67,0,1,0,0.0,5.7,1,0,0,0,0,0,0,0,0,0,1,train
Ціни можуть злетіти ще вище: врожай в Україні знову під загрозою,neutral,0,znaj.ua,llm,znaj_holding,11,64,0,1,0,0.0,4.818,1,0,0,0,0,0,0,0,0,0,1,test
"Раки та краби відчувають ""пекельний"" біль, коли ви кидаєте їх живцем у воду: нове дослідження потрясло вчених",clickbait,1,znaj.ua,llm,znaj_holding,17,109,0,1,0,0.0,5.235,1,0,0,0,0,0,0,0,0,0,1,test
Росіяни зранку вдарили по житлових будинках в центрі Херсона,neutral,0,pravda.com.ua,llm,quality,9,60,0,0,0,0.0,5.778,0,0,0,0,0,0,0,0,0,0,0,val
"Перша атака морських дронів у Криму не вдалася, бо Ілон Маск вимкнув зв'язок – джерела УП",neutral,0,pravda.com.ua,llm,quality,15,89,0,0,0,0.0,4.8,0,0,0,0,0,0,0,0,0,0,0,val
Гороскоп на 26 травня 2024 — що обіцяють астрологи,clickbait,1,ukr.media,llm,ukrmedia,8,50,0,0,0,0.0,5.125,3,0,1,0,0,1,0,1,0,0,0,train
"""Долари за вікно"": суд арештував керівницю обласного центру МСЕК із заставою в пів мільярда",neutral,0,pravda.com.ua,llm,quality,14,91,0,1,0,0.0714,5.357,0,0,0,0,0,0,0,0,0,0,0,train
Кличко допускає новий наступ росіян на Київ,neutral,0,pravda.com.ua,llm,quality,7,43,0,0,0,0.0,5.286,0,0,0,0,0,0,0,0,0,0,0,train
Політичний експерт та військовослужбовець про перемовини Трампа і Путіна: «Через секретні канали йдуть якісь змови»,neutral,0,politeka.net,llm,znaj_holding,15,115,0,1,0,0.0,6.533,3,0,1,0,1,1,0,0,0,0,0,train
"Намагався робити хорошу міну за поганої гри, - політтехнолог про розмову Трампа з путіним",neutral,0,politeka.net,llm,znaj_holding,14,89,0,0,0,0.0,5.357,0,0,0,0,0,0,0,0,0,0,0,train
"Заморожуйте на здоров’я: продукти, які після заморозки стають кориснішими",clickbait,1,ukr.media,llm,ukrmedia,10,73,0,1,0,0.0,6.2,2,0,0,0,0,1,0,0,0,0,1,train
Заробили 150 млн грн на іноземцях: на Одещині посадовці міграційної служби брали шалені хабарі за право залишитись в Україні,neutral,0,znaj.ua,llm,znaj_holding,19,124,0,1,0,0.0,5.526,1,0,0,0,0,0,0,0,0,0,1,train
НАБУ здійснило безпрецедентне порушення адвокатської таємниці: що сталося,clickbait,1,znaj.ua,llm,znaj_holding,8,73,0,1,0,0.125,8.125,2,0,0,0,1,0,0,0,0,0,1,train
"На москву можна буде спустити всіх собак, - політолог про відмову Росії йти на 30-денне перемир'я",clickbait,1,politeka.net,llm,znaj_holding,16,97,0,0,0,0.0,5.062,1,0,1,0,0,0,0,0,0,0,0,train
Як миттєво відмити нагар зі сковороди — візьміть в аптеці таблетки гідропериту,clickbait,1,ukr.media,llm,ukrmedia,11,78,0,0,0,0.0,6.0,1,0,0,0,0,0,0,0,0,1,0,train
"Секрети ідеальних вій: як одна туш може зробити погляд виразнішим, а очі — більшими та глибшими",clickbait,1,ukr.media,llm,ukrmedia,15,95,0,1,0,0.0,5.133,3,0,0,0,1,1,0,0,0,0,1,train
Куди пропав та чим займається екс-учасник ТНМК Діля: від хвороби до трагедії,clickbait,1,politeka.net,llm,znaj_holding,12,76,0,1,0,0.0833,5.333,2,0,0,0,0,0,0,0,0,1,1,train
"Суд виправдав свідка, покази якого руйнують звинувачення проти детектива НАБУ Магамедрасулова — ЦПК",neutral,0,zn.ua,llm,quality,12,99,0,0,0,0.1667,7.083,0,0,0,0,0,0,0,0,0,0,0,test
Посудомийна машина погано миє посуд: шукаємо та усуваємо причини,clickbait,1,ukr.media,llm,ukrmedia,9,64,0,1,0,0.0,6.111,1,0,0,0,0,0,0,0,0,0,1,train
"Знищено все живе: вчені розповіли, коли і як загине людство на Землі",clickbait,1,znaj.ua,llm,znaj_holding,12,68,0,1,0,0.0,4.583,3,1,1,0,0,0,0,0,0,0,1,train
"Буданов розповів, як перед вторгненням заселився з дружиною в ГУР і говорив вночі з Єрмаком",neutral,0,pravda.com.ua,llm,quality,15,91,0,0,0,0.0667,5.067,1,1,0,0,0,0,0,0,0,0,0,test
"«За дві години ситуація може кардинально помінятися»: експерт пояснив, що відбувається в Покровську",clickbait,1,politeka.net,llm,znaj_holding,13,99,0,1,0,0.0,6.385,2,1,1,0,0,0,0,0,0,0,0,train
Reuters: Пакистан попередив про неминучість вторгнення Індії після нападу в Кашмірі,neutral,0,pravda.com.ua,llm,quality,11,83,0,1,0,0.0,6.545,1,1,0,0,0,0,0,0,0,0,0,test
"Блогеру Слобоженку, який ухилився від сплати 200 млн податків, обрали запобіжний захід",neutral,0,pravda.com.ua,llm,quality,12,86,0,0,0,0.0,6.083,0,0,0,0,0,0,0,0,0,0,0,train
Reuters: Кім Чен Ин віддав наказ військам КНДР бути готовими задіяти ядерну зброю,neutral,0,pravda.com.ua,llm,quality,13,81,0,1,0,0.0769,5.231,0,0,0,0,0,0,0,0,0,0,0,test
Чому собаки люблять приносити палиці з прогулянки: дивовижні причини,clickbait,1,ukr.media,llm,ukrmedia,9,68,0,1,0,0.0,6.556,2,0,0,0,0,0,0,0,0,1,1,train
"Обстріл Одеси сьогодні, є постраждалі: що відомо про нову атаку ворога",clickbait,1,politeka.net,llm,znaj_holding,11,70,0,1,0,0.0,5.273,2,0,0,0,1,0,0,0,0,0,1,train
"Посвідчення УБД - водію не указ: що робити, якщо ветерану відмовляють в безоплатному проїзді в транспорті",clickbait,1,znaj.ua,llm,znaj_holding,16,105,0,1,0,0.0625,5.5,2,0,0,1,0,0,0,0,0,0,1,train
"ЗМІ написали, що Зеленський готовий заморозити війну на теперішній лінії фронту. В ОП спростовують",neutral,0,hromadske.ua,llm,quality,14,98,0,0,0,0.0714,5.929,0,0,0,0,0,0,0,0,0,0,0,train
"Ви вживаєте їх щодня: чотири продукти, які можуть бути отруйними",clickbait,1,znaj.ua,llm,znaj_holding,10,64,0,1,0,0.0,5.3,2,0,0,0,0,1,0,0,0,0,1,train
"Переговорний процес та військові дії крокуватимуть нога в ногу без перерв, - політолог",neutral,0,politeka.net,llm,znaj_holding,13,86,0,0,0,0.0,5.615,1,0,1,0,0,0,0,0,0,0,0,val
"Тато відбуває термін, але дарує квартиру за 6 млн: дворічна донька Саакашвілі вже мітить у розкіш",clickbait,1,znaj.ua,llm,znaj_holding,16,97,0,1,0,0.0,5.0,2,0,0,0,0,0,0,1,0,0,1,train
«Все приховано під килимом переговорів»: експерт розповів про результати переговорів у США,clickbait,1,politeka.net,llm,znaj_holding,12,90,0,1,0,0.0833,6.333,2,1,1,0,0,0,0,0,0,0,0,train
"Росія досі не має спроможності самостійно перемогти навіть європейську частину НАТО, - ексголова військової розвідки Фінляндії Товері",neutral,0,espreso.tv,llm,quality,17,133,0,0,0,0.0588,6.824,0,0,0,0,0,0,0,0,0,0,0,train
"""Продовжує грати роль троянського коня"": у МЗС відреагували на резолюцію парламенту Угорщини проти вступу України до ЄС",neutral,0,espreso.tv,llm,quality,17,119,0,1,0,0.0588,5.882,0,0,0,0,0,0,0,0,0,0,0,val
"У Куби є сценарій повторити долю Венесуели, - експерт-міжнародник Фечко",neutral,0,espreso.tv,llm,quality,10,71,0,0,0,0.0,6.1,1,0,1,0,0,0,0,0,0,0,0,train
Розстріл поліцейських на Вінниччині: підозрюваним допомагали тікати двоє військових,neutral,0,pravda.com.ua,llm,quality,9,83,0,1,0,0.0,8.222,1,0,0,0,0,0,0,0,0,0,1,test
У Бєлгороді РФ атаковано будівлю ФСБ – росЗМІ,neutral,0,pravda.com.ua,llm,quality,7,45,0,0,0,0.1429,5.286,0,0,0,0,0,0,0,0,0,0,0,val
Дієві гарантії безпеки потрібні ще до вступу в НАТО – Зеленський,neutral,0,pravda.com.ua,llm,quality,10,64,0,0,0,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,test
Офіцера миколаївського ТЦК підозрюють у насильстві щодо військовозобов’язаних,neutral,0,pravda.com.ua,llm,quality,9,77,0,0,0,0.1111,7.667,0,0,0,0,0,0,0,0,0,0,0,train
Гороскоп на 14 вересня 2024 року — що обіцяють астрологи,clickbait,1,ukr.media,llm,ukrmedia,9,56,0,0,0,0.0,5.111,2,0,1,0,0,0,0,1,0,0,0,train
США запроваджують 100% мита на іноземні фільми,neutral,0,pravda.com.ua,llm,quality,7,46,0,0,0,0.1429,5.571,0,0,0,0,0,0,0,0,0,0,0,train
Змусять платити ще більше: в Україні запровадили нові правила перевезення тварин в автобусах,clickbait,1,znaj.ua,llm,znaj_holding,13,92,0,1,0,0.0,6.077,1,0,0,0,0,0,0,0,0,0,1,test
"""Достатньо подивитися на рік народження"": Як зрозуміти рівень інтелекту людини",clickbait,1,ukr.media,llm,ukrmedia,10,78,0,1,0,0.0,6.6,0,0,0,0,0,0,0,0,0,0,0,train
Хімік пояснив різницю між пральним порошком і капсулами,clickbait,1,ukr.media,llm,ukrmedia,8,55,0,0,0,0.0,6.0,1,1,0,0,0,0,0,0,0,0,0,train
"Чому ви постійно мерзнете, і як позбутися цього стану?",clickbait,1,ukr.media,llm,ukrmedia,9,54,1,0,0,0.0,4.889,1,0,0,0,0,0,0,0,0,1,0,train
"Можлива операція США проти Венесуели: експерт оцінив, як це вплине на мирні перемовини та вартість нафти",clickbait,1,politeka.net,llm,znaj_holding,16,104,0,1,0,0.0625,5.438,3,1,1,0,0,0,0,0,0,0,1,train
Автовиробник Tesla подав до суду на індійського тезку через копіювання торговельної марки,neutral,0,hromadske.ua,llm,quality,12,89,0,0,0,0.0,6.5,0,0,0,0,0,0,0,0,0,0,0,train
Чемпіоном Олімпійських ігор-2026 з хокею стали Сполучені Штати,neutral,0,espreso.tv,llm,quality,8,62,0,0,0,0.0,6.875,0,0,0,0,0,0,0,0,0,0,0,train
У російських в’язницях стратили понад 100 українських полонених. До розслідування катувань залучений МКС,neutral,0,hromadske.ua,llm,quality,14,104,0,0,0,0.0714,6.429,0,0,0,0,0,0,0,0,0,0,0,train
"Китай готовий співпрацювати зі США, бо від цього залежить доля людства – Сі Цзіньпін",neutral,0,pravda.com.ua,llm,quality,13,84,0,0,0,0.0769,5.308,0,0,0,0,0,0,0,0,0,0,0,train
"Атака на Кривий Ріг: вирували пожежі, пошкоджено підприємство, склади і авто",neutral,0,pravda.com.ua,llm,quality,11,76,0,1,0,0.0,5.727,1,0,0,0,0,0,0,0,0,0,1,train
"""Дуже позитивна розмова"" – Зеленський поговорив з Віткоффом та Кушнером",neutral,0,pravda.com.ua,llm,quality,9,71,0,0,0,0.0,6.556,0,0,0,0,0,0,0,0,0,0,0,train
"""Дзвінки через Wi-Fi без жодних додатків"": Що це і як може стати в нагоді",clickbait,1,ukr.media,llm,ukrmedia,14,73,0,1,0,0.0,4.071,0,0,0,0,0,0,0,0,0,0,0,train
"Щасливі у стосунках, але думаєте про колишнього: про що це свідчить",clickbait,1,ukr.media,llm,ukrmedia,11,67,0,1,0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,1,train
Повітряні сили знищили пункт запуску дронів на Курщині,neutral,0,pravda.com.ua,llm,quality,8,54,0,0,0,0.0,5.875,0,0,0,0,0,0,0,0,0,0,0,train
Чому ніколи не варто платити за чужу каву,clickbait,1,ukr.media,llm,ukrmedia,8,41,0,0,0,0.0,4.25,1,0,0,0,0,0,0,0,0,1,0,train
"Вода, дзеркало та фольга: як змусити свічку горіти двічі більше",clickbait,1,znaj.ua,llm,znaj_holding,10,63,0,1,0,0.0,5.2,1,0,0,0,0,0,0,0,0,0,1,train
Три небезпечні дати: військовий експерт попередив про загрозу нових масованих ракетних атак,clickbait,1,politeka.net,llm,znaj_holding,12,91,0,1,0,0.0,6.583,3,1,1,0,0,0,0,0,0,0,1,train
"ЗМІ: Олександр Більчук передав контроль над гелікоптерами Мі-8МТВ компанії з ОАЕ, пов'язаної з ""Російськими гелікоптерами""",neutral,0,politeka.net,llm,znaj_holding,15,122,0,1,0,0.1333,6.933,0,0,0,0,0,0,0,0,0,0,0,train
"""Кохання на відстані"": Проста ознака, любить вас людина чи ні",clickbait,1,ukr.media,llm,ukrmedia,10,61,0,1,0,0.0,4.8,2,0,0,0,0,1,0,0,1,0,0,val
"Трамп запропонував Канаді стати 51-м штатом, якщо та не може розв'язати проблеми з мігрантами та торгівлею",neutral,0,hromadske.ua,llm,quality,16,106,0,0,0,0.0,5.625,0,0,0,0,0,0,0,0,0,0,0,train
"Вибори в Німеччині: перемога Мерця, партія Шольца залишається при владі та інші результати",neutral,0,politeka.net,llm,znaj_holding,13,90,0,1,0,0.0,5.846,1,0,0,0,0,0,0,0,0,0,1,train
Перед обранням запобіжного заходу Чернишов приїхав в ГУР – УП,neutral,0,pravda.com.ua,llm,quality,9,61,0,0,0,0.1111,5.667,0,0,0,0,0,0,0,0,0,0,0,train
"Бої в Курській області: військовий розповів, як змінилася ситуація після появи бійців КНДР",clickbait,1,politeka.net,llm,znaj_holding,13,90,0,1,0,0.0769,5.846,2,1,0,0,0,0,0,0,0,0,1,test
РФ атакувала приватний сектор Слов'янська – загинув чоловік та поранені 4 людей,neutral,0,pravda.com.ua,llm,quality,11,79,0,0,0,0.0,6.091,1,0,0,0,0,0,0,1,0,0,0,train
Байден відповів на заклики піти у відставку з посади президента,neutral,0,hromadske.ua,llm,quality,10,63,0,0,0,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,train
Скандал в Одесі: «Гефест» хоче будувати на місці старого єврейського кладовища,neutral,0,politeka.net,llm,znaj_holding,11,78,0,1,0,0.0,5.909,1,0,0,0,0,0,1,0,0,0,0,train
"Смертельна вода: таємнича хвороба вже забрала життя чотирьох, як відбувається зараження легіонельозом",clickbait,1,znaj.ua,llm,znaj_holding,12,101,0,1,0,0.0,7.333,1,0,0,0,0,0,0,0,0,0,1,test
Весь світ схвильований: вчені знайшли нові ознаки існування НЛО,clickbait,1,znaj.ua,llm,znaj_holding,9,63,0,1,0,0.1111,6.0,2,0,1,0,0,0,0,0,0,0,1,train
Ворожі групи намагалися прорватися через підкопи: військовий розповів про штурм окупантів,neutral,0,politeka.net,llm,znaj_holding,11,89,0,1,0,0.0,7.091,2,1,0,0,0,0,0,0,0,0,1,train
Ознаки нечупари в домі: це видає нелюбов до себе,clickbait,1,ukr.media,llm,ukrmedia,9,48,0,1,0,0.0,4.333,1,0,0,0,0,0,0,0,0,0,1,val
"Слов'янський ритуал на виконання бажання: давня магія, яка сьогодні працює",clickbait,1,znaj.ua,llm,znaj_holding,10,74,0,1,0,0.0,6.3,1,0,0,0,0,0,0,0,0,0,1,train
ЗМІ: Чоловік із Польщі голяка нібито перебіг кордон до Білорусі. Польські прикордонники про це не знають,neutral,0,hromadske.ua,llm,quality,16,104,0,1,0,0.0625,5.438,0,0,0,0,0,0,0,0,0,0,0,train
"«Мої знайомі стали вулицями». Як і чому треба вшановувати героїв, і які цьому є загрози",clickbait,1,zn.ua,llm,quality,15,87,0,0,0,0.0,4.6,0,0,0,0,0,0,0,0,0,0,0,train
Вечірні відключення світла поки торкнуться лише бізнесу та промисловості,neutral,0,hromadske.ua,llm,quality,9,72,0,0,0,0.0,7.111,0,0,0,0,0,0,0,0,0,0,0,train
"Путін пригрозив, що дозвіл Україні бити вглиб РФ втягне Захід у війну",neutral,0,pravda.com.ua,llm,quality,12,69,0,0,0,0.0,4.75,0,0,0,0,0,0,0,0,0,0,0,train
"Переговорний реверс: експерт пояснив, що може врятувати мирний трек від провалу",clickbait,1,politeka.net,llm,znaj_holding,11,79,0,1,0,0.0,6.091,3,1,1,0,0,0,0,0,0,0,1,val
Трамп може допомогти Путіну отримати більше влади в ЄС: європейські експерти забили на сполох,clickbait,1,politeka.net,llm,znaj_holding,14,93,0,1,0,0.0714,5.643,2,0,1,0,0,0,0,0,0,0,1,val
"Одесита жорстко затримав військкомат посеред вулиці. ОК ""Південь"" каже: винних покарають",neutral,0,pravda.com.ua,llm,quality,11,88,0,1,0,0.0,6.727,1,0,0,0,0,0,0,0,0,0,1,train
СБУ оголосила підозру очільнику російської катівні на тимчасово окупованій Луганщині,neutral,0,hromadske.ua,llm,quality,10,84,0,0,0,0.1,7.5,0,0,0,0,0,0,0,0,0,0,0,train
"7 фраз, які використовують заздрісні люди",clickbait,1,ukr.media,llm,ukrmedia,6,41,0,0,0,0.0,5.833,1,0,0,0,0,0,0,1,0,0,0,train
"Як дізнатися свій тарифний план: ""Київстар"" пропонує чотири способи",clickbait,1,znaj.ua,llm,znaj_holding,9,67,0,1,0,0.0,6.222,2,0,0,0,0,1,0,0,0,1,0,train
"Екскерівник Рівненського ТЦК, відомий ""поцілунковим"" скандалом, попався на жирній декларації: ""Це брєд сивої кобили""",neutral,0,znaj.ua,llm,znaj_holding,14,116,0,1,0,0.0714,6.857,1,0,0,0,0,0,1,0,0,0,0,train
"Робота для пенсіонерів у Харкові: що треба вміти, щоб отримувати 60 тисяч щомісяця",clickbait,1,politeka.net,llm,znaj_holding,13,82,0,1,0,0.0,5.231,2,0,0,0,0,0,0,1,0,0,1,train
Малюська відреагував на чутки про своє звільнення,neutral,0,hromadske.ua,llm,quality,7,49,0,0,0,0.0,6.143,0,0,0,0,0,0,0,0,0,0,0,val
ХАМАС відклав звільнення другої групи ізраїльських заручників – ЗМІ,neutral,0,pravda.com.ua,llm,quality,8,67,0,0,0,0.25,7.25,0,0,0,0,0,0,0,0,0,0,0,train
Контрнаступ України може бути успішним і без F-16 – NYT,neutral,0,pravda.com.ua,llm,quality,9,55,0,0,0,0.2222,5.0,0,0,0,0,0,0,0,0,0,0,0,train
"Мобілізація всього конгломерату людей в Україні на завдання перемогти у війні неможлива, - Олександр Новохатський",neutral,0,politeka.net,llm,znaj_holding,15,113,0,0,0,0.0,6.533,0,0,0,0,0,0,0,0,0,0,0,train
